2017-04-20 00:19:01,287903.0
2017-04-20 00:21:31,287907.0
2017-04-20 00:29:01,287919.0
2017-04-20 00:44:02,287942.0
2017-04-20 00:46:32,287946.0
2017-04-20 00:51:33,287954.0
2017-04-20 00:54:03,287958.0
2017-04-20 00:59:03,287966.0
2017-04-20 01:04:04,287973.0
2017-04-20 01:09:14,287981.0
2017-04-20 01:11:44,287985.0
2017-04-20 01:21:45,288001.0
2017-04-20 01:24:15,288005.0
2017-04-20 01:26:45,288009.0
2017-04-20 01:29:15,288013.0
2017-04-20 01:31:46,288017.0
2017-04-20 01:34:16,288020.0
2017-04-20 01:36:46,288024.0
2017-04-20 01:41:47,288031.0
2017-04-20 01:44:17,288035.0
2017-04-20 01:46:47,288039.0
2017-04-20 01:49:18,288042.0
2017-04-20 01:51:48,288046.0
2017-04-20 01:54:18,288049.0
2017-04-20 02:01:49,288060.0
2017-04-20 02:04:19,288064.0
2017-04-20 02:06:49,288068.0
2017-04-20 02:39:21,288114.0
2017-04-20 02:41:52,288118.0
2017-04-20 02:54:23,288136.0
2017-04-20 02:56:53,288140.0
2017-04-20 02:59:23,288143.0
2017-04-20 03:09:24,288157.0
2017-04-20 03:11:54,288161.0
2017-04-20 03:14:24,288164.0
2017-04-20 03:16:54,288168.0
2017-04-20 03:34:26,288192.0
2017-04-20 03:36:56,288196.0
2017-04-20 03:44:26,288206.0
2017-04-20 03:46:56,288210.0
2017-04-20 03:54:27,288220.0
2017-04-20 03:56:57,288224.0
2017-04-20 03:59:27,288227.0
2017-04-20 04:01:57,288231.0
2017-04-20 04:04:28,288234.0
2017-04-20 04:09:33,288242.0
2017-04-20 04:12:03,288245.0
2017-04-20 04:14:33,288249.0
2017-04-20 04:17:04,288252.0
2017-04-20 04:19:34,288256.0
2017-04-20 04:22:04,288259.0
2017-04-20 04:24:34,288263.0
2017-04-20 04:29:34,288270.0
2017-04-20 04:34:35,288277.0
2017-04-20 04:39:35,288284.0
2017-04-20 04:42:06,288288.0
2017-04-20 04:44:36,288291.0
2017-04-20 04:47:06,288295.0
2017-04-20 04:49:36,288298.0
2017-04-20 04:52:06,288302.0
2017-04-20 04:54:36,288305.0
2017-04-20 04:57:07,288309.0
2017-04-20 04:59:37,288312.0
2017-04-20 05:04:57,288319.0
2017-04-20 05:07:27,288323.0
2017-04-20 05:09:58,288326.0
2017-04-20 05:12:28,288329.0
2017-04-20 05:14:58,288332.0
2017-04-20 05:17:28,288335.0
2017-04-20 05:19:58,288339.0
2017-04-20 05:22:28,288342.0
2017-04-20 05:24:59,288345.0
2017-04-20 05:32:30,288355.0
2017-04-20 05:35:00,288358.0
2017-04-20 05:40:00,288364.0
2017-04-20 05:42:30,288368.0
2017-04-20 05:45:00,288371.0
2017-04-20 05:47:31,288374.0
2017-04-20 05:50:01,288377.0
2017-04-20 05:52:31,288380.0
2017-04-20 05:55:01,288384.0
2017-04-20 06:00:02,288390.0
2017-04-20 06:02:32,288393.0
2017-04-20 06:05:02,288396.0
2017-04-20 06:07:32,288400.0
2017-04-20 06:10:02,288403.0
2017-04-20 06:12:33,288406.0
2017-04-20 06:15:03,288409.0
2017-04-20 06:17:33,288412.0
2017-04-20 06:20:03,288416.0
2017-04-20 06:25:04,288422.0
2017-04-20 06:27:34,288425.0
2017-04-20 06:30:04,288428.0
2017-04-20 06:32:34,288432.0
2017-04-20 06:35:05,288435.0
2017-04-20 06:37:35,288438.0
2017-04-20 06:40:05,288442.0
2017-04-20 06:42:35,288445.0
2017-04-20 06:45:05,288448.0
2017-04-20 06:50:06,288455.0
2017-04-20 06:52:36,288458.0
2017-04-20 06:55:06,288461.0
2017-04-20 06:57:37,288465.0
2017-04-20 07:00:07,288468.0
2017-04-20 07:02:37,288471.0
2017-04-20 07:05:07,288474.0
2017-04-20 07:07:37,288477.0
2017-04-20 07:10:07,288480.0
2017-04-20 07:15:08,288487.0
2017-04-20 07:17:38,288490.0
2017-04-20 07:20:08,288493.0
2017-04-20 07:22:38,288496.0
2017-04-20 07:25:09,288499.0
2017-04-20 07:27:39,288502.0
2017-04-20 07:30:09,288505.0
2017-04-20 07:32:39,288509.0
2017-04-20 07:35:09,288512.0
2017-04-20 07:40:10,288518.0
2017-04-20 07:42:40,288521.0
2017-04-20 07:45:10,288524.0
2017-04-20 07:47:40,288527.0
2017-04-20 07:50:10,288530.0
2017-04-20 07:52:41,288533.0
2017-04-20 07:55:11,288536.0
2017-04-20 07:57:41,288539.0
2017-04-20 08:00:11,288542.0
2017-04-20 08:05:12,288547.0
2017-04-20 08:07:42,288550.0
2017-04-20 08:10:12,288553.0
2017-04-20 08:12:42,288556.0
2017-04-20 08:15:12,288558.0
2017-04-20 08:17:43,288561.0
2017-04-20 08:20:13,288564.0
2017-04-20 08:22:43,288566.0
2017-04-20 08:25:13,288569.0
2017-04-20 08:30:16,288574.0
2017-04-20 08:32:46,288577.0
2017-04-20 08:40:16,288585.0
2017-04-20 08:42:46,288588.0
2017-04-20 08:45:17,288590.0
2017-04-20 08:47:47,288593.0
2017-04-20 08:50:17,288595.0
2017-04-20 08:55:17,288600.0
2017-04-20 08:57:47,288603.0
2017-04-20 09:05:18,288610.0
2017-04-20 09:07:48,288613.0
2017-04-20 09:10:19,288616.0
2017-04-20 09:12:49,288618.0
2017-04-20 09:15:19,288621.0
2017-04-20 09:17:49,288623.0
2017-04-20 09:20:19,288626.0
2017-04-20 09:22:49,288628.0
2017-04-20 09:25:20,288631.0
2017-04-20 09:30:20,288636.0
2017-04-20 09:32:50,288638.0
2017-04-20 09:35:21,288641.0
2017-04-20 09:37:51,288643.0
2017-04-20 09:40:21,288645.0
2017-04-20 09:42:51,288647.0
2017-04-20 09:45:21,288650.0
2017-04-20 09:47:51,288652.0
2017-04-20 09:50:22,288655.0
2017-04-20 09:57:53,288662.0
2017-04-20 10:00:23,288665.0
2017-04-20 10:02:53,288667.0
2017-04-20 10:05:23,288670.0
2017-04-20 10:07:53,288673.0
2017-04-20 10:17:54,288684.0
2017-04-20 10:20:24,288687.0
2017-04-20 10:22:54,288690.0
2017-04-20 10:25:24,288692.0
2017-04-20 10:32:56,288701.0
2017-04-20 10:42:56,288712.0
2017-04-20 10:45:26,288715.0
2017-04-20 10:47:56,288718.0
2017-04-20 10:50:27,288721.0
2017-04-20 10:52:57,288724.0
2017-04-20 10:57:57,288729.0
2017-04-20 11:07:58,288740.0
2017-04-20 11:10:28,288743.0
2017-04-20 11:15:28,288748.0
2017-04-20 11:17:59,288751.0
2017-04-20 11:20:29,288754.0
2017-04-20 11:22:59,288757.0
2017-04-20 11:25:29,288760.0
2017-04-20 11:27:59,288763.0
2017-04-20 11:33:00,288769.0
2017-04-20 11:35:30,288771.0
2017-04-20 11:38:00,288774.0
2017-04-20 11:43:01,288780.0
2017-04-20 11:45:31,288782.0
2017-04-20 11:48:01,288785.0
2017-04-20 11:50:31,288788.0
2017-04-20 11:55:32,288793.0
2017-04-20 11:58:02,288796.0
2017-04-20 12:00:32,288798.0
2017-04-20 12:03:02,288801.0
2017-04-20 12:05:32,288804.0
2017-04-20 12:10:33,288809.0
2017-04-20 12:13:03,288812.0
2017-04-20 12:15:33,288814.0
2017-04-20 12:18:03,288817.0
2017-04-20 12:20:34,288820.0
2017-04-20 12:30:34,288830.0
2017-04-20 12:33:04,288834.0
2017-04-20 12:35:35,288837.0
2017-04-20 12:38:05,288840.0
2017-04-20 12:45:38,288848.0
2017-04-20 12:48:08,288851.0
2017-04-20 12:50:38,288853.0
2017-04-20 12:55:39,288859.0
2017-04-20 12:58:09,288861.0
2017-04-20 13:10:40,288874.0
2017-04-20 13:13:10,288877.0
2017-04-20 13:15:40,288879.0
2017-04-20 13:18:10,288881.0
2017-04-20 13:23:11,288886.0
2017-04-20 13:25:41,288889.0
2017-04-20 13:28:11,288891.0
2017-04-20 13:30:41,288894.0
2017-04-20 13:33:11,288896.0
2017-04-20 13:35:41,288899.0
2017-04-20 13:38:12,288901.0
2017-04-20 13:40:42,288904.0
2017-04-20 13:43:12,288906.0
2017-04-20 13:50:07,288911.0
2017-04-20 13:52:37,288916.0
2017-04-20 13:55:07,288918.0
2017-04-20 13:57:38,288921.0
2017-04-20 14:00:08,288923.0
2017-04-20 14:02:38,288926.0
2017-04-20 14:05:08,288928.0
2017-04-20 14:07:38,288930.0
2017-04-20 14:10:08,288933.0
2017-04-20 14:15:09,288937.0
2017-04-20 14:17:39,288940.0
2017-04-20 14:20:09,288942.0
2017-04-20 14:22:40,288944.0
2017-04-20 14:25:10,288947.0
2017-04-20 14:27:40,288949.0
2017-04-20 14:30:10,288952.0
2017-04-20 14:32:40,288954.0
2017-04-20 14:35:10,288957.0
2017-04-20 14:40:11,288961.0
2017-04-20 14:42:41,288964.0
2017-04-20 14:47:41,288968.0
2017-04-20 14:52:42,288973.0
2017-04-20 14:55:12,288975.0
2017-04-20 14:57:42,288978.0
2017-04-20 15:00:12,288980.0
2017-04-20 15:02:42,288983.0
2017-04-20 15:05:13,288985.0
2017-04-20 15:44:48,289023.0
