2017-04-13 18:51:14,172231
2017-04-13 18:51:18,172231
2017-04-13 18:51:22,172231
2017-04-13 18:51:26,172231
2017-04-13 18:51:30,172231
2017-04-13 18:51:34,172231
2017-04-13 18:51:46,172232
2017-04-13 18:51:54,172232
2017-04-13 18:51:58,172232
2017-04-13 18:52:19,172032
2017-04-13 18:52:27,172232
2017-04-13 18:52:31,172232
2017-04-13 18:52:35,172232
2017-04-13 18:52:39,172232
2017-04-13 18:52:43,172232
2017-04-13 18:52:51,172232
2017-04-13 18:52:55,172232
2017-04-13 18:53:03,172232
2017-04-13 18:53:07,172232
2017-04-13 18:53:11,172232
2017-04-13 18:53:15,172232
2017-04-13 18:53:20,172232
2017-04-13 18:53:24,172232
